fromNode	toNode	weight
40237	CSF2RA	0.0686456442193246
40237	TLR8	0.0599679982577141
THBD	TFEC	0.101837464644566
THBD	FAM198B	0.0574600856093208
THBD	TNFSF13	0.147210129218613
THBD	TLR4	0.0964593172930665
THBD	PTAFR	0.0959847391641377
THBD	CSF2RA	0.14202859562642
THBD	ARRDC4	0.0710012695668072
THBD	LPCAT2	0.0533713655068198
THBD	CSF1R	0.0968743453765833
THBD	TLR8	0.139548708112398
THBD	TLR2	0.0994376301326509
TBC1D9	TNFSF13	0.0551512642561197
TBC1D9	CSF1R	0.076182891561647
TBC1D9	TLR8	0.05128149614895
NEURL1B	TLR8	0.0691653086777865
TFEC	FAM198B	0.0628362472118385
TFEC	TNFSF13	0.11677322034746
TFEC	TLR4	0.0866672037724059
TFEC	PTAFR	0.0897263217473442
TFEC	CSF2RA	0.114075199622909
TFEC	ARRDC4	0.0700128077740303
TFEC	LPCAT2	0.075794665601324
TFEC	CSF1R	0.0864679974161608
TFEC	TLR8	0.112262316907256
TFEC	TLR2	0.086220155589308
TFEC	PLA2G7	0.0708566398889816
FAM198B	TNFSF13	0.105682496806118
FAM198B	PTAFR	0.0583155083017534
FAM198B	CSF2RA	0.0827546929961839
FAM198B	CSF1R	0.0586061913499024
FAM198B	TLR8	0.0733409569414687
TNFSF13	TLR4	0.111531013033134
TNFSF13	PTAFR	0.119727778885663
TNFSF13	CSF2RA	0.155310809544327
TNFSF13	ARRDC4	0.101250308762725
TNFSF13	LPCAT2	0.0998096170880425
TNFSF13	CSF1R	0.165889385455035
TNFSF13	TLR8	0.156035600430245
TNFSF13	TLR2	0.100025211878744
TNFSF13	PLA2G7	0.0901874102457541
TLR4	PTAFR	0.0837703926301191
TLR4	CSF2RA	0.113082445682686
TLR4	ARRDC4	0.0677378807026052
TLR4	LPCAT2	0.0693549448025297
TLR4	CSF1R	0.0892463378654322
TLR4	TLR8	0.111216836035378
TLR4	TLR2	0.0860804418565017
TLR4	PLA2G7	0.0643178465313792
CXCL2	CSF2RA	0.0636941402922568
CXCL2	CCL20	0.150865962786864
CXCL2	CXCL1	0.175729396135718
PTAFR	CSF2RA	0.113332599659496
PTAFR	ARRDC4	0.0681604644402003
PTAFR	LPCAT2	0.0636171918834184
PTAFR	CSF1R	0.109045650166448
PTAFR	TLR8	0.129374257600481
PTAFR	TLR2	0.0871724270633176
PTAFR	PLA2G7	0.05154503621669
CSF2RA	ARRDC4	0.100636831449243
CSF2RA	LPCAT2	0.0904924973048034
CSF2RA	CCL20	0.0518648387763725
CSF2RA	CSF1R	0.129789565044907
CSF2RA	TLR8	0.136347688432677
CSF2RA	TLR2	0.103254951110303
CSF2RA	PLA2G7	0.0857985817729865
CSF2RA	CXCL1	0.0684569385477661
HHEX	TLR8	0.0555074014263955
ARRDC4	TLR8	0.089580488790646
ARRDC4	TLR2	0.0651143858607508
LPCAT2	TLR8	0.116553937199051
LPCAT2	TLR2	0.0711253366379239
CCL20	CXCL1	0.106157042203311
CSF1R	TLR8	0.169119856248803
CSF1R	TLR2	0.0958762445955494
CSF1R	KMO	0.0723520412541146
TLR8	TLR2	0.10766268520636
TLR8	PLA2G7	0.0670216055094747
TLR8	KMO	0.0512802170733506
TLR2	PLA2G7	0.0517902895386106
